latitude,longitude,mean_temperature,uncertainty_std
-86.72253095466814,286.875,-29.488728,1.7348799
-86.72253095466814,288.75,-29.37662,1.7372161
-86.72253095466814,290.625,-29.269608,1.7624979
-86.72253095466814,292.5,-29.18613,1.77956
-86.72253095466814,294.375,-29.14779,1.7880279
-86.72253095466814,296.25,-29.11242,1.7873964
-86.72253095466814,298.125,-29.09486,1.8178035
-86.72253095466814,300.0,-29.07746,1.8430848
-86.72253095466814,301.875,-29.115076,1.8584231
-86.72253095466814,303.75,-29.158064,1.8764837
-86.72253095466814,305.625,-29.228708,1.8953804
-86.72253095466814,307.5,-29.326815,1.915993
-86.72253095466814,309.375,-29.441383,1.9249437
-86.72253095466814,311.25,-29.57367,1.9396386
-86.72253095466814,313.125,-29.741344,1.9455179
-86.72253095466814,315.0,-29.922596,1.9719592
-86.72253095466814,316.875,-30.105564,1.9900142
-86.72253095466814,318.75,-30.295935,2.0131526
-86.72253095466814,320.625,-30.533747,2.0178921
-86.72253095466814,322.5,-30.745428,2.023493
-86.72253095466814,324.375,-31.001698,2.046214
-86.72253095466814,326.25,-31.262518,2.0571537
-86.72253095466814,328.125,-31.499489,2.087488
-86.72253095466814,330.0,-31.746267,2.0945108
-86.72253095466814,331.875,-32.01097,2.0921435
-86.72253095466814,333.75,-32.289135,2.0959032
-86.72253095466814,335.625,-32.51894,2.1463628
-86.72253095466814,337.5,-32.778122,2.1409476
-86.72253095466814,339.375,-33.02275,2.1677167
-86.72253095466814,341.25,-33.24193,2.1915154
-86.72253095466814,343.125,-33.425602,2.210914
-86.72253095466814,345.0,-33.644722,2.2102253
-86.72253095466814,346.875,-33.826107,2.2411582
-86.72253095466814,348.75,-34.01474,2.2368166
-86.72253095466814,350.625,-34.17949,2.2594166
-86.72253095466814,352.5,-34.340775,2.261038
-86.72253095466814,354.375,-34.463844,2.2662148
-86.72253095466814,356.25,-34.586773,2.2941675
