latitude,longitude,mean_temperature,uncertainty_std
-56.89001260135711,1.875,0.9868332,0.24443014
-56.89001260135711,3.75,1.0424386,0.23246212
-56.89001260135711,5.625,1.1159934,0.22122304
-56.89001260135711,7.5,1.2438449,0.22080241
-56.89001260135711,9.375,1.3721067,0.22499883
-56.89001260135711,11.25,1.4967746,0.22917518
-56.89001260135711,13.125,1.5829074,0.22488542
-56.89001260135711,15.0,1.6345676,0.22612697
-56.89001260135711,16.875,1.663591,0.24446741
-56.89001260135711,18.75,1.7078292,0.27346134
-56.89001260135711,20.625,1.7431809,0.29794213
-56.89001260135711,22.5,1.8124777,0.26372108
-56.89001260135711,24.375,1.8718917,0.245751
-56.89001260135711,26.25,1.9284934,0.25541067
-56.89001260135711,28.125,1.9626926,0.26347232
-56.89001260135711,30.0,1.9887277,0.2775165
-56.89001260135711,31.875,2.0482395,0.30027825
-56.89001260135711,33.75,2.17197,0.32719418
-56.89001260135711,35.625,2.3327317,0.31337026
-56.89001260135711,37.5,2.4678488,0.34186894
-56.89001260135711,39.375,2.570134,0.36401123
-56.89001260135711,41.25,2.6504855,0.3495546
-56.89001260135711,43.125,2.719509,0.3232199
-56.89001260135711,45.0,2.7024581,0.32915124
-56.89001260135711,46.875,2.6305246,0.34853303
-56.89001260135711,48.75,2.577556,0.3150436
-56.89001260135711,50.625,2.653083,0.3175144
-56.89001260135711,52.5,2.792751,0.33808175
-56.89001260135711,54.375,2.939001,0.36080074
-56.89001260135711,56.25,3.0849388,0.3512939
-56.89001260135711,58.125,3.2373605,0.34819755
-56.89001260135711,60.0,3.3807003,0.36666644
-56.89001260135711,61.875,3.587165,0.39830345
-56.89001260135711,63.75,3.8258176,0.39027688
-56.89001260135711,65.625,4.0442357,0.3649178
-56.89001260135711,67.5,4.1880245,0.3320966
-56.89001260135711,69.375,4.181618,0.31539917
-56.89001260135711,71.25,4.10072,0.30327857
-56.89001260135711,73.125,3.9210129,0.3094334
-56.89001260135711,75.0,3.4332004,0.35628712
-56.89001260135711,76.875,2.4852903,0.35214734
-56.89001260135711,78.75,2.1326144,0.366244
-56.89001260135711,80.625,2.2271457,0.5415247
-56.89001260135711,82.5,2.2918723,0.6774906
-56.89001260135711,84.375,2.028337,0.71379894
-56.89001260135711,86.25,1.7964231,0.6368461
-56.89001260135711,88.125,1.6980442,0.60621285
-56.89001260135711,90.0,1.7271066,0.64180714
-56.89001260135711,91.875,1.8171066,0.6824053
-56.89001260135711,93.75,1.9346848,0.6510205
-56.89001260135711,95.625,2.0855637,0.5959432
-56.89001260135711,97.5,2.2152317,0.5603433
-56.89001260135711,99.375,2.3612669,0.5437387
-56.89001260135711,101.25,2.5363255,0.5414676
-56.89001260135711,103.125,2.7137277,0.4867079
-56.89001260135711,105.0,2.845505,0.46727982
-56.89001260135711,106.875,2.9705245,0.47120574
-56.89001260135711,108.75,3.0831027,0.4716957
-56.89001260135711,110.625,3.1631222,0.4606606
-56.89001260135711,112.5,3.2203097,0.44221345
-56.89001260135711,114.375,3.3365793,0.45922786
-56.89001260135711,116.25,3.5957198,0.48836887
-56.89001260135711,118.125,3.8778684,0.46700743
-56.89001260135711,120.0,4.0706615,0.46156663
-56.89001260135711,121.875,4.2106223,0.43665
-56.89001260135711,123.75,4.316931,0.45801088
-56.89001260135711,125.625,4.4060326,0.5103542
-56.89001260135711,127.5,4.4901924,0.5587598
-56.89001260135711,129.375,4.5286884,0.5878655
-56.89001260135711,131.25,4.53654,0.5641036
-56.89001260135711,133.125,4.5880637,0.49671024
-56.89001260135711,135.0,4.727595,0.41980177
-56.89001260135711,136.875,4.920232,0.40093157
-56.89001260135711,138.75,5.136775,0.4381456
-56.89001260135711,140.625,5.308806,0.45615485
-56.89001260135711,142.5,5.339939,0.45545465
-56.89001260135711,144.375,5.1127315,0.47262272
-56.89001260135711,146.25,4.752732,0.49963024
-56.89001260135711,148.125,4.4561496,0.4709938
-56.89001260135711,150.0,4.394001,0.36342794
-56.89001260135711,151.875,4.5504465,0.33520636
-56.89001260135711,153.75,4.795271,0.3553137
-56.89001260135711,155.625,5.0830636,0.4243953
-56.89001260135711,157.5,5.343279,0.46125373
-56.89001260135711,159.375,5.6571655,0.46857664
-56.89001260135711,161.25,5.937224,0.4691422
-56.89001260135711,163.125,6.1316576,0.47466257
-56.89001260135711,165.0,6.1808376,0.45454258
-56.89001260135711,166.875,6.024802,0.40809765
-56.89001260135711,168.75,5.6810718,0.44188833
-56.89001260135711,170.625,5.2388844,0.39441174
-56.89001260135711,172.5,4.936228,0.32273674
-56.89001260135711,174.375,5.0281224,0.3089647
-56.89001260135711,176.25,5.2591186,0.31856027
-56.89001260135711,178.125,5.4398217,0.3464863
-56.89001260135711,180.0,5.4724584,0.38102093
-56.89001260135711,181.875,5.224802,0.39578915
-56.89001260135711,183.75,4.801931,0.4064988
-56.89001260135711,185.625,4.5448213,0.4156128
-56.89001260135711,187.5,4.555622,0.45294473
-56.89001260135711,189.375,4.711833,0.46847183
-56.89001260135711,191.25,4.8251143,0.46737412
-56.89001260135711,193.125,4.7672825,0.45818698
-56.89001260135711,195.0,4.59279,0.44747943
-56.89001260135711,196.875,4.4104466,0.42720786
-56.89001260135711,198.75,4.275368,0.4530157
-56.89001260135711,200.625,4.1457005,0.49018887
-56.89001260135711,202.5,3.9467552,0.49997976
-56.89001260135711,204.375,3.677927,0.47847298
-56.89001260135711,206.25,3.390212,0.45283046
-56.89001260135711,208.125,3.073923,0.4469405
-56.89001260135711,210.0,2.8028293,0.40315503
-56.89001260135711,211.875,2.8887277,0.3837975
-56.89001260135711,213.75,3.1784153,0.3766968
-56.89001260135711,215.625,3.3936496,0.36824787
-56.89001260135711,217.5,3.606638,0.36511177
-56.89001260135711,219.375,3.7734933,0.35816443
-56.89001260135711,221.25,3.878005,0.38116735
-56.89001260135711,223.125,3.9411106,0.38680476
-56.89001260135711,225.0,4.0502315,0.3804655
-56.89001260135711,226.875,4.280388,0.40551007
-56.89001260135711,228.75,4.6456223,0.4615435
-56.89001260135711,230.625,5.0576534,0.49909577
-56.89001260135711,232.5,5.2944508,0.4652697
-56.89001260135711,234.375,5.265896,0.44053665
-56.89001260135711,236.25,5.0569897,0.4379843
-56.89001260135711,238.125,4.877497,0.42844328
-56.89001260135711,240.0,4.826579,0.43984798
-56.89001260135711,241.875,4.8273606,0.4355118
-56.89001260135711,243.75,4.854997,0.42312795
-56.89001260135711,245.625,4.8778095,0.4072865
-56.89001260135711,247.5,4.881286,0.39446884
-56.89001260135711,249.375,4.868747,0.3783238
-56.89001260135711,251.25,4.8634543,0.37281296
-56.89001260135711,253.125,4.869841,0.36995733
-56.89001260135711,255.0,4.884509,0.35294136
-56.89001260135711,256.875,4.919216,0.33165956
-56.89001260135711,258.75,4.965466,0.32207876
-56.89001260135711,260.625,5.001638,0.3114977
-56.89001260135711,262.5,5.0068135,0.2964123
-56.89001260135711,264.375,4.9912863,0.29388168
-56.89001260135711,266.25,4.9819307,0.30817738
-56.89001260135711,268.125,5.029255,0.31084958
-56.89001260135711,270.0,5.1283765,0.31679982
-56.89001260135711,271.875,5.2173023,0.3211352
-56.89001260135711,273.75,5.234099,0.35071078
-56.89001260135711,275.625,5.2270093,0.3738888
-56.89001260135711,277.5,5.248689,0.394726
-56.89001260135711,279.375,5.320603,0.39081624
-56.89001260135711,281.25,5.4212475,0.39711604
-56.89001260135711,283.125,5.5534153,0.35069227
-56.89001260135711,285.0,5.7260327,0.31374618
-56.89001260135711,286.875,6.094607,0.28941143
-56.89001260135711,288.75,6.641931,0.25514564
-56.89001260135711,290.625,6.7544703,0.24730372
-56.89001260135711,292.5,6.503181,0.2801434
-56.89001260135711,294.375,5.6500564,0.40811253
-56.89001260135711,296.25,4.7839427,0.41139582
-56.89001260135711,298.125,4.370466,0.3725756
-56.89001260135711,300.0,4.2570677,0.34737882
-56.89001260135711,301.875,4.29738,0.3417247
-56.89001260135711,303.75,4.3527904,0.34067535
-56.89001260135711,305.625,4.393493,0.33405927
-56.89001260135711,307.5,4.2982006,0.40029085
-56.89001260135711,309.375,3.630466,0.64024436
-56.89001260135711,311.25,2.6019895,0.72423124
-56.89001260135711,313.125,1.7428879,0.5244644
-56.89001260135711,315.0,1.6096262,0.4611778
-56.89001260135711,316.875,1.8469504,0.51533633
-56.89001260135711,318.75,1.4312863,0.5784146
-56.89001260135711,320.625,0.4704074,0.44216827
-56.89001260135711,322.5,0.19796601,0.37391275
-56.89001260135711,324.375,0.2093332,0.37707335
-56.89001260135711,326.25,0.3008371,0.40624616
-56.89001260135711,328.125,0.5142746,0.40089753
-56.89001260135711,330.0,0.76722383,0.3406809
-56.89001260135711,331.875,0.98437226,0.30769685
-56.89001260135711,333.75,1.243298,0.32232797
-56.89001260135711,335.625,1.4386301,0.39369425
-56.89001260135711,337.5,1.4851536,0.43488574
-56.89001260135711,339.375,1.4233956,0.41964886
-56.89001260135711,341.25,1.3798996,0.3666704
-56.89001260135711,343.125,1.4338645,0.34133378
-56.89001260135711,345.0,1.5960519,0.3284498
-56.89001260135711,346.875,1.7678878,0.32629505
-56.89001260135711,348.75,1.8531809,0.36077595
-56.89001260135711,350.625,1.9507785,0.35489175
-56.89001260135711,352.5,1.8732394,0.34725606
-56.89001260135711,354.375,1.473259,0.36514306
-56.89001260135711,356.25,1.0164036,0.31340453
-56.89001260135711,358.125,0.84960663,0.2770809
-55.02480753831166,0.0,1.4911886,0.29270786
-55.02480753831166,1.875,1.4862473,0.2794063
-55.02480753831166,3.75,1.3892355,0.27515584
-55.02480753831166,5.625,1.2185714,0.2628384
-55.02480753831166,7.5,1.2557003,0.2549239
-55.02480753831166,9.375,1.4579464,0.261599
-55.02480753831166,11.25,1.682341,0.28158024
-55.02480753831166,13.125,1.8547629,0.28873938
-55.02480753831166,15.0,1.9727902,0.32785544
-55.02480753831166,16.875,2.2043917,0.3779915
-55.02480753831166,18.75,2.5177512,0.42518708
-55.02480753831166,20.625,2.6756809,0.4308585
-55.02480753831166,22.5,2.645544,0.40547162
-55.02480753831166,24.375,2.606638,0.4222735
-55.02480753831166,26.25,2.571091,0.42090556
-55.02480753831166,28.125,2.5714817,0.39129093
-55.02480753831166,30.0,2.5471067,0.32982373
-55.02480753831166,31.875,2.5752316,0.302129
-55.02480753831166,33.75,2.727087,0.36144605
-55.02480753831166,35.625,3.0036886,0.45397213
-55.02480753831166,37.5,3.3034348,0.44421604
-55.02480753831166,39.375,3.3665206,0.36506552
-55.02480753831166,41.25,3.4572043,0.37266284
-55.02480753831166,43.125,3.5930245,0.3927913
-55.02480753831166,45.0,3.612673,0.3841966
-55.02480753831166,46.875,3.564138,0.39858538
-55.02480753831166,48.75,3.5121067,0.3737312
-55.02480753831166,50.625,3.4881222,0.3365944
-55.02480753831166,52.5,3.5649776,0.36709863
-55.02480753831166,54.375,3.6854856,0.38502178
-55.02480753831166,56.25,3.7859151,0.38498232
-55.02480753831166,58.125,3.9170089,0.3985799
-55.02480753831166,60.0,4.0950365,0.39907426
-55.02480753831166,61.875,4.373044,0.384527
-55.02480753831166,63.75,4.709275,0.37149563
-55.02480753831166,65.625,4.9326925,0.3217049
-55.02480753831166,67.5,5.107048,0.26599434
-55.02480753831166,69.375,5.1902905,0.25860962
-55.02480753831166,71.25,5.26947,0.2664419
-55.02480753831166,73.125,5.347966,0.24509904
-55.02480753831166,75.0,5.251853,0.25758475
-55.02480753831166,76.875,4.2293334,0.37253308
-55.02480753831166,78.75,2.9907198,0.33997726
-55.02480753831166,80.625,2.793298,0.38383338
-55.02480753831166,82.5,3.07113,0.5737544
-55.02480753831166,84.375,3.177888,0.61604273
-55.02480753831166,86.25,3.152048,0.5161128
-55.02480753831166,88.125,3.0865207,0.50562817
-55.02480753831166,90.0,3.0085518,0.53580034
-55.02480753831166,91.875,2.9298997,0.66511834
-55.02480753831166,93.75,2.912048,0.7169909
-55.02480753831166,95.625,2.9666965,0.7416772
-55.02480753831166,97.5,3.0765402,0.7668813
-55.02480753831166,99.375,3.150212,0.78176004
-55.02480753831166,101.25,3.1980636,0.818766
-55.02480753831166,103.125,3.3008175,0.81834835
-55.02480753831166,105.0,3.4727316,0.836695
-55.02480753831166,106.875,3.661599,0.84203833
-55.02480753831166,108.75,3.8603878,0.7809887
-55.02480753831166,110.625,3.9875364,0.72697526
-55.02480753831166,112.5,4.0163646,0.613852
-55.02480753831166,114.375,3.9269505,0.4715547
-55.02480753831166,116.25,3.8718138,0.41680008
-55.02480753831166,118.125,3.9286888,0.42732993
-55.02480753831166,120.0,4.094021,0.44241554
-55.02480753831166,121.875,4.348396,0.47980073
-55.02480753831166,123.75,4.6916184,0.5406784
-55.02480753831166,125.625,4.9770675,0.5743045
-55.02480753831166,127.5,5.247478,0.56028837
-55.02480753831166,129.375,5.5606813,0.5935237
-55.02480753831166,131.25,5.8682985,0.57834995
-55.02480753831166,133.125,6.1317554,0.50827384
-55.02480753831166,135.0,6.3332396,0.398708
-55.02480753831166,136.875,6.543357,0.34551775
-55.02480753831166,138.75,6.7456617,0.3560542
-55.02480753831166,140.625,6.8919897,0.3564221
-55.02480753831166,142.5,6.8274975,0.36161718
-55.02480753831166,144.375,6.5395484,0.49392733
-55.02480753831166,146.25,6.2515407,0.6370674
-55.02480753831166,148.125,6.132771,0.6539072
-55.02480753831166,150.0,6.1846657,0.50888395
-55.02480753831166,151.875,6.274216,0.35772464
-55.02480753831166,153.75,6.465896,0.38204202
-55.02480753831166,155.625,6.6966968,0.39732322
-55.02480753831166,157.5,6.970779,0.34457746
-55.02480753831166,159.375,7.234978,0.2876051
-55.02480753831166,161.25,7.4039235,0.28465572
-55.02480753831166,163.125,7.4865794,0.28339642
-55.02480753831166,165.0,7.532927,0.2700404
-55.02480753831166,166.875,7.5249,0.25105524
-55.02480753831166,168.75,7.353162,0.25223225
-55.02480753831166,170.625,7.100056,0.29516348
-55.02480753831166,172.5,6.6613064,0.32897583
-55.02480753831166,174.375,5.997927,0.31642812
-55.02480753831166,176.25,5.715935,0.30072278
-55.02480753831166,178.125,5.838943,0.31470883
-55.02480753831166,180.0,6.1024976,0.33665374
-55.02480753831166,181.875,6.1891384,0.3249441
-55.02480753831166,183.75,6.0677905,0.34110337
-55.02480753831166,185.625,5.829841,0.37158197
-55.02480753831166,187.5,5.728162,0.41750762
-55.02480753831166,189.375,5.7816186,0.4276063
-55.02480753831166,191.25,5.82531,0.4146123
-55.02480753831166,193.125,5.7509546,0.42667025
-55.02480753831166,195.0,5.5506225,0.43950814
-55.02480753831166,196.875,5.352888,0.43090856
-55.02480753831166,198.75,5.248982,0.4423923
-55.02480753831166,200.625,5.1827126,0.4848627
-55.02480753831166,202.5,5.086267,0.5159573
-55.02480753831166,204.375,4.9044504,0.53188384
-55.02480753831166,206.25,4.6702514,0.5434954
-55.02480753831166,208.125,4.485505,0.538735
-55.02480753831166,210.0,4.2974386,0.502609
-55.02480753831166,211.875,4.11697,0.48611704
-55.02480753831166,213.75,4.0645676,0.48939127
-55.02480753831166,215.625,4.1659737,0.5031404
-55.02480753831166,217.5,4.3516965,0.508894
-55.02480753831166,219.375,4.416853,0.47021317
-55.02480753831166,221.25,4.3765206,0.4120833
-55.02480753831166,223.125,4.384763,0.3922957
-55.02480753831166,225.0,4.512673,0.40972406
-55.02480753831166,226.875,4.813923,0.48740456
-55.02480753831166,228.75,5.2481227,0.54547054
-55.02480753831166,230.625,5.720427,0.54046685
-55.02480753831166,232.5,6.029783,0.49671796
-55.02480753831166,234.375,6.0927906,0.4637694
-55.02480753831166,236.25,5.970154,0.44620693
-55.02480753831166,238.125,5.79572,0.45179683
-55.02480753831166,240.0,5.7039623,0.4676776
-55.02480753831166,241.875,5.7374,0.47195676
-55.02480753831166,243.75,5.82947,0.46438044
-55.02480753831166,245.625,5.9036303,0.44069725
-55.02480753831166,247.5,5.9109154,0.41077173
-55.02480753831166,249.375,5.8662086,0.38198397
-55.02480753831166,251.25,5.8332005,0.36284846
-55.02480753831166,253.125,5.8438454,0.35043308
-55.02480753831166,255.0,5.8845677,0.34227034
-55.02480753831166,256.875,5.944763,0.33147094
-55.02480753831166,258.75,6.0170484,0.31536233
-55.02480753831166,260.625,6.0756226,0.29343227
-55.02480753831166,262.5,6.101248,0.27738273
-55.02480753831166,264.375,6.0892553,0.2749568
-55.02480753831166,266.25,6.077146,0.2796938
-55.02480753831166,268.125,6.103259,0.28317434
-55.02480753831166,270.0,6.1611695,0.27684638
-55.02480753831166,271.875,6.2192163,0.26396486
-55.02480753831166,273.75,6.2419896,0.2627997
-55.02480753831166,275.625,6.2465796,0.2644091
-55.02480753831166,277.5,6.2743335,0.2639337
-55.02480753831166,279.375,6.3403883,0.26459342
-55.02480753831166,281.25,6.5023413,0.29403654
-55.02480753831166,283.125,6.6831813,0.29299444
-55.02480753831166,285.0,7.268982,0.24804084
-55.02480753831166,286.875,7.6120872,0.2527959
-55.02480753831166,288.75,7.559939,0.27140304
-55.02480753831166,290.625,6.4959154,0.8374802
-55.02480753831166,292.5,6.930564,0.8873101
-55.02480753831166,294.375,6.964099,0.30015916
-55.02480753831166,296.25,6.8586106,0.3266461
-55.02480753831166,298.125,6.716912,0.30157223
-55.02480753831166,300.0,6.5495872,0.28822488
-55.02480753831166,301.875,6.3847632,0.30305845
-55.02480753831166,303.75,6.1838255,0.32258096
-55.02480753831166,305.625,5.9099975,0.3071695
-55.02480753831166,307.5,5.622986,0.30687493
-55.02480753831166,309.375,5.1193333,0.3474841
-55.02480753831166,311.25,4.182126,0.5028059
-55.02480753831166,313.125,2.9462862,0.6059747
-55.02480753831166,315.0,2.453298,0.45212486
-55.02480753831166,316.875,2.7286496,0.42300382
-55.02480753831166,318.75,2.308884,0.5128492
-55.02480753831166,320.625,1.5881418,0.48826003
-55.02480753831166,322.5,1.382673,0.42443043
-55.02480753831166,324.375,1.1421652,0.40145424
-55.02480753831166,326.25,0.8947433,0.39460507
-55.02480753831166,328.125,0.8931613,0.37270644
-55.02480753831166,330.0,1.0766183,0.32260796
-55.02480753831166,331.875,1.2671262,0.29472885
-55.02480753831166,333.75,1.5713644,0.31878904
-55.02480753831166,335.625,1.9124973,0.36611605
-55.02480753831166,337.5,2.1566575,0.3760825
-55.02480753831166,339.375,2.1543722,0.34258693
-55.02480753831166,341.25,2.1054854,0.35263067
-55.02480753831166,343.125,2.2414231,0.37258017
-55.02480753831166,345.0,2.4703488,0.3803342
-55.02480753831166,346.875,2.6456223,0.37933788
-55.02480753831166,348.75,2.773845,0.3679048
-55.02480753831166,350.625,2.806169,0.34652212
-55.02480753831166,352.5,2.66238,0.35660052
-55.02480753831166,354.375,2.2896261,0.3749007
-55.02480753831166,356.25,1.8744503,0.3582803
-55.02480753831166,358.125,1.592302,0.32981116
-53.15959537001968,0.0,2.3433566,0.3022146
-53.15959537001968,1.875,2.286052,0.2820589
-53.15959537001968,3.75,2.2634346,0.2828625
-53.15959537001968,5.625,2.1578488,0.30802098
-53.15959537001968,7.5,2.3083372,0.40955153
-53.15959537001968,9.375,2.5553293,0.46541244
-53.15959537001968,11.25,2.599548,0.4260588
-53.15959537001968,13.125,2.4761887,0.3911247
-53.15959537001968,15.0,2.5806417,0.35316363
-53.15959537001968,16.875,3.0343723,0.42772415
-53.15959537001968,18.75,3.427224,0.40668032
-53.15959537001968,20.625,3.6569505,0.38765177
-53.15959537001968,22.5,3.9104269,0.4057308
-53.15959537001968,24.375,4.1603293,0.441953
-53.15959537001968,26.25,4.2640014,0.49558192
-53.15959537001968,28.125,4.1365013,0.49979767
-53.15959537001968,30.0,3.8764036,0.47653314
-53.15959537001968,31.875,3.8412669,0.41897133
-53.15959537001968,33.75,4.213825,0.39507794
-53.15959537001968,35.625,4.7450557,0.43181068
-53.15959537001968,37.5,5.067966,0.40772966
-53.15959537001968,39.375,5.0304465,0.36025324
-53.15959537001968,41.25,5.0266185,0.33736572
-53.15959537001968,43.125,5.1045284,0.32093433
-53.15959537001968,45.0,5.138318,0.29810664
-53.15959537001968,46.875,5.150134,0.28025752
-53.15959537001968,48.75,5.1172824,0.25573513
-53.15959537001968,50.625,5.1317163,0.24845548
-53.15959537001968,52.5,5.2180443,0.26646748
-53.15959537001968,54.375,5.347009,0.26239958
-53.15959537001968,56.25,5.4405055,0.2910848
-53.15959537001968,58.125,5.480173,0.2865906
-53.15959537001968,60.0,5.5107007,0.2581474
-53.15959537001968,61.875,5.5766187,0.25919068
-53.15959537001968,63.75,5.6728296,0.24092467
-53.15959537001968,65.625,5.7257595,0.22595361
-53.15959537001968,67.5,5.7586303,0.21627241
-53.15959537001968,69.375,5.7844505,0.2095925
-53.15959537001968,71.25,5.7913256,0.21131812
-53.15959537001968,73.125,5.7242165,0.21154442
-53.15959537001968,75.0,5.73281,0.21107727
-53.15959537001968,76.875,5.440173,0.2762935
-53.15959537001968,78.75,4.4450364,0.4018726
-53.15959537001968,80.625,3.8345675,0.33944494
-53.15959537001968,82.5,3.679802,0.44835964
-53.15959537001968,84.375,3.8128097,0.54527557
-53.15959537001968,86.25,4.053122,0.5532982
-53.15959537001968,88.125,4.309665,0.5029466
-53.15959537001968,90.0,4.50656,0.5208835
-53.15959537001968,91.875,4.5707784,0.65915924
-53.15959537001968,93.75,4.5864034,0.72302574
-53.15959537001968,95.625,4.605759,0.6398689
-53.15959537001968,97.5,4.6881223,0.6081296
-53.15959537001968,99.375,4.803005,0.6345755
-53.15959537001968,101.25,4.8070674,0.6887612
-53.15959537001968,103.125,4.8138256,0.6931785
-53.15959537001968,105.0,4.897595,0.7295761
-53.15959537001968,106.875,5.106501,0.8296431
-53.15959537001968,108.75,5.4929466,0.96070355
-53.15959537001968,110.625,5.9124975,1.0423744
-53.15959537001968,112.5,6.0416965,0.9658877
-53.15959537001968,114.375,5.985525,0.76312387
-53.15959537001968,116.25,5.8080053,0.5929943
-53.15959537001968,118.125,5.650935,0.526376
-53.15959537001968,120.0,5.5807786,0.5341429
-53.15959537001968,121.875,5.7794895,0.58619756
-53.15959537001968,123.75,6.137439,0.6559185
-53.15959537001968,125.625,6.660427,0.6456983
-53.15959537001968,127.5,7.148357,0.49843845
-53.15959537001968,129.375,7.524431,0.3476898
-53.15959537001968,131.25,7.7387085,0.2821499
-53.15959537001968,133.125,7.7973022,0.25815922
-53.15959537001968,135.0,7.8371263,0.22225356
-53.15959537001968,136.875,7.8660913,0.21389788
-53.15959537001968,138.75,7.908181,0.21609034
-53.15959537001968,140.625,7.9341774,0.2151394
-53.15959537001968,142.5,7.908884,0.2149255
-53.15959537001968,144.375,7.8580837,0.21647999
-53.15959537001968,146.25,7.792673,0.24407816
-53.15959537001968,148.125,7.7894897,0.23964591
-53.15959537001968,150.0,7.7890015,0.2260686
-53.15959537001968,151.875,7.78697,0.23974931
-53.15959537001968,153.75,7.7839622,0.26943284
-53.15959537001968,155.625,7.7982593,0.26117083
-53.15959537001968,157.5,7.8416576,0.24060827
-53.15959537001968,159.375,7.905134,0.24672928
-53.15959537001968,161.25,7.9472632,0.2733662
-53.15959537001968,163.125,8.012752,0.27442276
-53.15959537001968,165.0,8.158064,0.2461957
-53.15959537001968,166.875,8.158649,0.2392827
-53.15959537001968,168.75,8.090407,0.24330127
-53.15959537001968,170.625,7.970564,0.2512298
-53.15959537001968,172.5,7.797185,0.2862035
-53.15959537001968,174.375,7.2385716,0.29800192
-53.15959537001968,176.25,6.6649976,0.31744653
-53.15959537001968,178.125,6.60572,0.3363377
-53.15959537001968,180.0,6.7588844,0.34183916
-53.15959537001968,181.875,6.899646,0.33210617
-53.15959537001968,183.75,6.91238,0.32125473
-53.15959537001968,185.625,6.8202515,0.33437625
-53.15959537001968,187.5,6.7547045,0.34180972
-53.15959537001968,189.375,6.774978,0.36559495
-53.15959537001968,191.25,6.7712083,0.3669297
-53.15959537001968,193.125,6.653494,0.37942207
-53.15959537001968,195.0,6.431521,0.38697988
-53.15959537001968,196.875,6.2440796,0.40066466
-53.15959537001968,198.75,6.182693,0.4209244
-53.15959537001968,200.625,6.176853,0.45404243
-53.15959537001968,202.5,6.1617556,0.50159395
-53.15959537001968,204.375,6.1046267,0.5312353
-53.15959537001968,206.25,5.9859548,0.537729
-53.15959537001968,208.125,5.88697,0.5277029
-53.15959537001968,210.0,5.882869,0.5173655
-53.15959537001968,211.875,5.9387474,0.5317816
-53.15959537001968,213.75,5.984236,0.53286207
-53.15959537001968,215.625,6.0444508,0.5202515
-53.15959537001968,217.5,6.1037865,0.5109983
-53.15959537001968,219.375,6.1176147,0.47624883
-53.15959537001968,221.25,6.0328884,0.43049392
-53.15959537001968,223.125,5.9934545,0.4176571
-53.15959537001968,225.0,6.0987673,0.4297204
-53.15959537001968,226.875,6.343474,0.46614498
-53.15959537001968,228.75,6.616931,0.48244193
-53.15959537001968,230.625,6.782048,0.48659208
-53.15959537001968,232.5,6.8384156,0.47398484
-53.15959537001968,234.375,6.8040795,0.46026334
-53.15959537001968,236.25,6.6998024,0.4528771
-53.15959537001968,238.125,6.580759,0.4641374
-53.15959537001968,240.0,6.527439,0.4743796
-53.15959537001968,241.875,6.555681,0.47285137
-53.15959537001968,243.75,6.642986,0.46087626
-53.15959537001968,245.625,6.710271,0.43634346
-53.15959537001968,247.5,6.7169313,0.40780967
-53.15959537001968,249.375,6.667732,0.38937813
-53.15959537001968,251.25,6.6249194,0.3710659
-53.15959537001968,253.125,6.6235523,0.34825316
-53.15959537001968,255.0,6.6672044,0.326747
-53.15959537001968,256.875,6.7370677,0.31035691
-53.15959537001968,258.75,6.8029466,0.29661077
-53.15959537001968,260.625,6.856775,0.28045526
-53.15959537001968,262.5,6.8835716,0.2659667
-53.15959537001968,264.375,6.8601146,0.2514945
-53.15959537001968,266.25,6.820818,0.24249327
-53.15959537001968,268.125,6.8027124,0.23497987
-53.15959537001968,270.0,6.8174195,0.23146158
-53.15959537001968,271.875,6.8623805,0.22917306
-53.15959537001968,273.75,6.9010715,0.24814516
-53.15959537001968,275.625,6.9623413,0.28360352
-53.15959537001968,277.5,7.1108766,0.35677212
-53.15959537001968,279.375,7.450271,0.42746243
-53.15959537001968,281.25,7.876169,0.39341608
-53.15959537001968,283.125,8.132439,0.30235615
-53.15959537001968,285.0,8.174705,0.26670718
-53.15959537001968,286.875,7.04281,0.76101565
-53.15959537001968,288.75,7.4867163,0.8866227
-53.15959537001968,290.625,8.342166,0.9807799
-53.15959537001968,292.5,7.5798216,0.40939066
-53.15959537001968,294.375,7.4492946,0.3646857
-53.15959537001968,296.25,7.5222044,0.3270169
-53.15959537001968,298.125,7.401404,0.3079719
-53.15959537001968,300.0,7.270896,0.308679
-53.15959537001968,301.875,7.1631813,0.30409083
-53.15959537001968,303.75,6.830349,0.30278993
-53.15959537001968,305.625,6.6149,0.30184394
-53.15959537001968,307.5,6.3274975,0.29995006
-53.15959537001968,309.375,5.6881227,0.340358
-53.15959537001968,311.25,4.8066964,0.46064356
-53.15959537001968,313.125,3.6449974,0.53202623
-53.15959537001968,315.0,3.1405833,0.45828268
-53.15959537001968,316.875,3.462634,0.43084726
-53.15959537001968,318.75,3.6193528,0.4381888
-53.15959537001968,320.625,3.4764035,0.48303804
-53.15959537001968,322.5,3.3085716,0.49441344
-53.15959537001968,324.375,3.1582003,0.53066325
-53.15959537001968,326.25,2.537048,0.6274195
-53.15959537001968,328.125,2.2576535,0.60744697
-53.15959537001968,330.0,2.2818527,0.5878674
-53.15959537001968,331.875,2.316384,0.5493191
-53.15959537001968,333.75,2.3143332,0.550684
-53.15959537001968,335.625,2.5350559,0.54201746
-53.15959537001968,337.5,2.8333566,0.4670786
-53.15959537001968,339.375,2.8782198,0.3679774
-53.15959537001968,341.25,2.9034543,0.37899363
-53.15959537001968,343.125,3.0349386,0.40386567
-53.15959537001968,345.0,3.2858956,0.41558278
